"Pollinator_gen_sp","Site_ID","Collector","Day","Month","Year","Time","Round","Weather","Temperature","Humidity","Wind","Notes","Plant_genus","Plant_species","Plant_individual","Orden","Out","Notes_pollinators","Pollinator_id","Pollinator_genus","Pollinator_species","Subespecies","Pollinator_sex","morphospecie","Det","Frequency","Flower_abundance","Plant_gen_sp"
"Eucera caspica","El_pozo","Patrick & Crona",21,2,2018,"15:45:00",2,"sol",NA,NA,"moderado",NA,"Erica","ciliaris",NA,"Hymenoptera","out",NA,"BF1034","Eucera","caspica",NA,"female",NA,NA,9,1000,"Erica ciliaris"
"Eucera caspica","Niebla","Curro",16,5,2018,"12:00:00",8,"sol",24,31,"moderado",NA,"Cistus","monspeliensis","CMC","Hymenoptera","focal",NA,NA,"Eucera","caspica",NA,"male",NA,NA,4,85,"Cistus monspeliensis"
"Eucera chrysopyga","Villamanrique_este","Oscar",15,3,2016,"12:00:00",2,"sol_y_nubes",20,40,"suave","observado fuera de transecto; en vuelo","Salvia","rosmarinus",NA,"Hymenoptera","out",NA,"BF777","Eucera","chrysopyga",NA,"male",NA,NA,1,NA,"Salvia rosmarinus"
"Eucera chrysopyga","Aznalcazar","Curro",6,4,2018,"10:30:00",5,"sol",17,56,"suave",NA,"Lavandula","pedunculata","LPB","Hymenoptera","focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,5,100,"Lavandula pedunculata"
"Eucera chrysopyga","Cotito_de_santa_teresa","Curro",27,4,2018,"15:15:00",6,"sol_y_nubes",22,43,"suave",NA,"Lavandula","stoechas","LSC","Hymenoptera","focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,7,100,"Lavandula stoechas"
"Eucera chrysopyga","Villamanrique_sur","Curro",10,5,2018,"14:00:00",7,"sol",23,42,"moderado",NA,"Cistus","crispus","CCD","Hymenoptera","focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,2,32,"Cistus crispus"
"Eucera chrysopyga","Villamanrique_este","Mary",20,3,2017,"12:15:00",3,"sol",21,43,"suave",NA,"Cistus","salviifolius","CSC","Hymenoptera","focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,1,11,"Cistus salviifolius"
"Eucera chrysopyga","Cotito_de_santa_teresa","Curro",12,3,2019,"11:00:00",3,"sol",19,60,"suave",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,15,190,"Salvia rosmarinus"
"Eucera chrysopyga","Aznalcazar","Pablo",17,5,2017,"11:45:00",5,"sol",23,51,"sin_viento",NA,"Lavandula","pedunculata","LPA","Hymenoptera","focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,4,20,"Lavandula pedunculata"
"Eucera chrysopyga","Bonares","Curro",23,3,2020,"10:30:00",6,"sol_y_nubes",16,56,"fuerte",NA,"Lavandula","stoechas","C",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,2,500,"Lavandula stoechas"
"Eucera chrysopyga","Convento_de_la_luz","Curro",13,3,2019,"12:30:00",3,"sol",21,38,"suave",NA,"Lavandula","pedunculata","A",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,5,1000,"Lavandula pedunculata"
"Eucera chrysopyga","El_pozo","Patrick & Crona",13,3,2018,"15:45:00",3,"sol",19,32,"moderado",NA,"Salvia","rosmarinus","ROD","Hymenoptera","focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,5,200,"Salvia rosmarinus"
"Eucera chrysopyga","Niebla","Patrick & Crona",21,3,2018,"10:35:00",4,"sol",17,67,"suave",NA,"Asphodelus","fistulosus","AFC","Hymenoptera","focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,3,10,"Asphodelus fistulosus"
"Eucera chrysopyga","Convento_de_la_luz","Curro",9,5,2018,"12:00:00",7,"nubes",24,55,"suave",NA,"Halimium","halimifolium","HHB","Hymenoptera","focal",NA,NA,"Eucera","chrysopyga",NA,"female",NA,NA,8,35,"Halimium halimifolium"
"Eucera chrysopyga","Convento_de_la_luz","Curro",9,5,2018,"12:00:00",7,"nubes",24,55,"suave",NA,"Halimium","halimifolium","HHC","Hymenoptera","focal",NA,NA,"Eucera","chrysopyga",NA,"female",NA,NA,12,21,"Halimium halimifolium"
"Eucera chrysopyga","Urbanizaciones","Curro",16,5,2018,"15:00:00",8,"sol",26,30,"suave",NA,"Lavandula","pedunculata","LPB","Hymenoptera","focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,3,800,"Lavandula pedunculata"
"Eucera chrysopyga","Villamanrique_este","Curro",11,3,2019,"14:30:00",3,"sol",27.5,32,"moderado",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,3,500,"Salvia rosmarinus"
"Eucera chrysopyga","Aznalcazar","Curro",25,3,2019,"10:00:00",4,"sol",20,50,"moderado",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,7,210,"Salvia rosmarinus"
"Eucera chrysopyga","Pinares_de_hinojos","Curro",7,4,2020,"15:30:00",7,"sol",22,40,"suave",NA,"Anchusa","calcarea","Pull",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,3,150,"Anchusa calcarea"
"Eucera chrysopyga","Niebla","Curro",28,3,2019,"15:00:00",4,"sol",24,22,"fuerte",NA,"Lavandula","pedunculata","B",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,3,250,"Lavandula pedunculata"
"Eucera chrysopyga","El_pozo","Curro",8,4,2020,"10:30:00",7,"sol_y_nubes",17,65,"moderado",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,4,500,"Salvia rosmarinus"
"Eucera chrysopyga","Pino_del_cuervo","Curro",23,4,2020,"14:00:00",8,"sol_y_nubes",24,55,"moderado",NA,"Lavandula","pedunculata","C",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"female",NA,NA,2,60,"Lavandula pedunculata"
"Eucera chrysopyga","Cotito_de_santa_teresa","Curro",27,4,2018,"15:15:00",6,"sol_y_nubes",22,43,"suave",NA,"Salvia","rosmarinus","ROA","Hymenoptera","focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,6,50,"Salvia rosmarinus"
"Eucera chrysopyga","Convento_de_la_luz","Curro",23,3,2021,"14:00:00",6,"sol",23,60,"suave",NA,"Teucrium","fruticans","A",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,3,90,"Teucrium fruticans"
"Eucera chrysopyga","Aznalcazar","Curro",24,3,2021,"12:15:00",6,"sol",21,65,"suave",NA,"Lavandula","pedunculata","A",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,3,1640,"Lavandula pedunculata"
"Eucera chrysopyga","Convento_de_la_luz","Curro",8,4,2020,"12:30:00",7,"sol_y_nubes",18,50,"moderado",NA,"Teucrium","fruticans","A",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,3,11,"Teucrium fruticans"
"Eucera chrysopyga","El_pozo","Curro",23,4,2020,"12:00:00",8,"sol",22,67,"suave",NA,"Lavandula","stoechas","B",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,2,150,"Lavandula stoechas"
"Eucera chrysopyga","Bonares","Curro",4,5,2020,"10:00:00",9,"sol",22,45,"fuerte",NA,"Lavandula","pedunculata","A",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,1,30,"Lavandula pedunculata"
"Eucera chrysopyga","Aznalcazar","Curro",24,3,2021,"12:15:00",6,"sol",21,65,"suave",NA,"Lavandula","pedunculata","B",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,3,1200,"Lavandula pedunculata"
"Eucera chrysopyga","Urbanizaciones","Curro",23,3,2021,"16:00",6,"sol",25,57,"suave",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,2,500,"Salvia rosmarinus"
"Eucera chrysopyga","Laguna_del_ojillo","Curro",12,3,2020,"11:00:00",5,"sol_y_nubes",18,NA,"moderado",NA,"Lavandula","pedunculata","C",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,7,300,"Lavandula pedunculata"
"Eucera chrysopyga","Aznalcazar","Curro",7,4,2020,"10:00:00",7,"sol",17,55,"suave",NA,"Teucrium","fruticans","A",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,2,42,"Teucrium fruticans"
"Eucera chrysopyga","Bonares","Curro",18,3,2021,"12:00:00",6,"sol",21,67,"suave",NA,"Lavandula","stoechas","A",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,15,300,"Lavandula stoechas"
"Eucera chrysopyga","Urbanizaciones","Curro",23,3,2021,"16:00",6,"sol",25,57,"suave",NA,"Lavandula","pedunculata","A",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"female",NA,NA,2,800,"Lavandula pedunculata"
"Eucera chrysopyga","Urbanizaciones",NA,5,4,2021,"16:00:00",7,"sol",25,50,"fuerte",NA,"Lavandula","pedunculata","A",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,2,3000,"Lavandula pedunculata"
"Eucera chrysopyga","El_pozo",NA,20,4,2021,"10:15:00",8,"sol_y_nubes",21,62,"fuerte",NA,"Cistus","crispus","B",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"female",NA,NA,5,78,"Cistus crispus"
"Eucera chrysopyga","Villamanrique_sur","Curro",24,3,2021,"14:20:00",6,"sol_y_nubes",22,59,"suave",NA,"Lavandula","stoechas","A",NA,"focal",NA,NA,"Eucera","chrysopyga",NA,"male",NA,NA,5,740,"Lavandula stoechas"
"Eucera codinai","Villamanrique_este","Oscar",31,3,2015,"12:10:00",3,"sol",27,32,"sin_viento",NA,"Cistus","salviifolius",NA,"Hymenoptera","out",NA,"BF551","Eucera","codinai",NA,"male",NA,NA,1,NA,"Cistus salviifolius"
"Eucera codinai","Villamanrique_este","Oscar",31,3,2015,"12:10:00",3,"sol",27,32,"sin_viento",NA,"Cistus","salviifolius",NA,"Hymenoptera","out",NA,"BF563","Eucera","codinai",NA,"male",NA,NA,3,NA,"Cistus salviifolius"
"Eucera codinai","La_rocina","Curro",23,5,2016,"11:30:00",6,"sol",24,36,"suave",NA,"Lavandula","pedunculata","A",NA,"focal",NA,"BF778","Eucera","codinai",NA,"male",NA,NA,16,150,"Lavandula pedunculata"
"Eucera codinai","Niebla","Patrick & Crona",23,2,2018,"16:30:00",2,"sol",18,31,"fuerte",NA,"Asphodelus","fistulosus","ABC","Hymenoptera","focal","photo",NA,"Eucera","codinai",NA,"male",NA,NA,3,25,"Asphodelus fistulosus"
"Eucera codinai","Niebla","Patrick & Crona",23,2,2018,"16:30:00",2,"sol",18,31,"fuerte",NA,"Asphodelus","fistulosus","AFE","Hymenoptera","focal",NA,NA,"Eucera","codinai",NA,"male",NA,NA,3,17,"Asphodelus fistulosus"
"Eucera codinai","Niebla","Patrick & Crona",23,2,2018,"16:30:00",2,"sol",18,31,"fuerte",NA,"Asphodelus","fistulosus","AFE","Hymenoptera","focal",NA,NA,"Eucera","codinai",NA,"male",NA,NA,6,17,"Asphodelus fistulosus"
"Eucera codinai","Pino_del_cuervo","Curro",10,4,2019,"13:00:00",5,"sol",19,43,"fuerte",NA,"Lavandula","stoechas","A",NA,"focal",NA,"BF1400","Eucera","codinai",NA,"male",NA,NA,3,1000,"Lavandula stoechas"
"Eucera codinai","Aznalcazar","Curro",24,3,2021,"12:15:00",6,"sol",21,65,"suave",NA,"Lavandula","pedunculata","C",NA,"focal",NA,NA,"Eucera","codinai",NA,"male",NA,NA,3,1440,"Lavandula pedunculata"
"Eucera codinai","Aznalcazar","Curro",24,3,2021,"12:15:00",6,"sol",21,65,"suave",NA,"Cistus","ladanifer","A",NA,"focal",NA,NA,"Eucera","codinai",NA,"male",NA,NA,2,15,"Cistus ladanifer"
"Eucera codinai","Laguna_del_ojillo","Curro",23,4,2020,"15:30:00",8,"sol_y_nubes",25,56,"fuerte",NA,"Lavandula","pedunculata","C",NA,"focal",NA,"LOLP3.1","Eucera","codinai",NA,"female",NA,NA,2,100,"Lavandula pedunculata"
"Eucera collaris","Niebla","Oscar",5,3,2016,"16:30:00",1,"sol_y_nubes",24,29,"moderado",NA,"Asphodelus","fistulosus","A","Hymenoptera","focal",NA,NA,"Eucera","collaris",NA,"male",NA,NA,2,39,"Asphodelus fistulosus"
"Eucera collaris","Cotito_de_santa_teresa","Curro",16,4,2018,"15:15:00",5,"sol",19,45,"suave",NA,"Lavandula","stoechas","LSC","Hymenoptera","focal",NA,NA,"Eucera","collaris",NA,"male",NA,NA,5,180,"Lavandula stoechas"
"Eucera collaris","Cotito_de_santa_teresa","Curro",16,4,2018,"15:15:00",5,"sol",19,45,"suave",NA,"Lavandula","stoechas","LSD","Hymenoptera","focal",NA,NA,"Eucera","collaris",NA,"male",NA,NA,4,120,"Lavandula stoechas"
"Eucera collaris","Esparragal","Oscar",7,4,2015,"12:15:00",4,"sol",20,51,"moderado",NA,"Cistus","salviifolius",NA,"Hymenoptera","out",NA,"BF564","Eucera","collaris",NA,"female",NA,NA,2,NA,"Cistus salviifolius"
"Eucera collaris","Bonares","Oscar",29,4,2015,"13:00:00",5,"sol",23,28,"suave",NA,"Cistus","salviifolius","A","Hymenoptera","focal",NA,"BF571","Eucera","collaris",NA,"female",NA,NA,2,12,"Cistus salviifolius"
"Eucera collaris","El_pinar","Oscar",30,4,2015,"10:15:00",5,"sol",22,42,"sin_viento",NA,"Convolvulus","arvensis",NA,"Hymenoptera","out",NA,"BF576","Eucera","collaris",NA,"female",NA,NA,2,NA,"Convolvulus arvensis"
"Eucera collaris","Convento_de_la_luz","Curro",25,2,2019,"13:30:00",2,"sol",21,30,"moderado",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Eucera","collaris",NA,"male",NA,NA,5,1000,"Salvia rosmarinus"
"Eucera collaris","Niebla","Curro",14,3,2019,"16:00:00",3,"sol",27,39,"suave",NA,"Lavandula","stoechas","A",NA,"focal",NA,NA,"Eucera","collaris",NA,"male",NA,NA,2,250,"Lavandula stoechas"
"Eucera collaris","El_hongo","Curro",26,3,2019,"15:00:00",4,"sol",25,31,"fuerte",NA,"Lavandula","stoechas","B",NA,"focal",NA,"BF1377","Eucera","collaris",NA,"male",NA,NA,3,90,"Lavandula stoechas"
"Eucera collaris","Niebla","Curro",28,3,2019,"15:00:00",4,"sol",24,22,"fuerte",NA,"Lavandula","pedunculata","C",NA,"focal",NA,"BF1397","Eucera","collaris",NA,"male",NA,NA,1,200,"Lavandula pedunculata"
"Eucera collaris","Villamanrique_este","Curro",16,3,2021,"13:30:00",5,"sol",22,39,"fuerte",NA,"Salvia","rosmarinus","A in",NA,"focal",NA,NA,"Eucera","collaris",NA,"male",NA,NA,1,100,"Salvia rosmarinus"
"Eucera collaris","Convento_de_la_luz","Curro",25,2,2019,"13:30:00",2,"sol",21,30,"moderado",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Eucera","collaris",NA,"male",NA,NA,2,1000,"Salvia rosmarinus"
"Eucera collaris","Convento_de_la_luz","Curro",25,2,2019,"13:30:00",2,"sol",21,30,"moderado",NA,"Lavandula","pedunculata","A",NA,"focal",NA,NA,"Eucera","collaris",NA,"male",NA,NA,4,200,"Lavandula pedunculata"
"Eucera collaris","Aznalcazar","Curro",16,3,2021,"17:00:00",5,"sol",24,35,"moderado",NA,"Teucrium","fruticans","A in",NA,"focal",NA,NA,"Eucera","collaris",NA,"male",NA,NA,1,25,"Teucrium fruticans"
"Eucera collaris","Aznalcazar",NA,28,4,2021,"16:00:00",9,"sol",24,40,"fuerte",NA,"Cistus","crispus","A",NA,"focal",NA,NA,"Eucera","collaris",NA,"female",NA,NA,3,204,"Cistus crispus"
"Eucera collaris","Aznalcazar",NA,7,4,2021,"16:00:00",7,"sol",27,30,"moderado",NA,"Cistus","salviifolius","C",NA,"focal",NA,NA,"Eucera","collaris",NA,"male",NA,NA,2,55,"Cistus salviifolius"
"Eucera collaris","Aznalcazar",NA,7,4,2021,"16:00:00",7,"sol",27,30,"moderado",NA,"Cistus","ladanifer","A",NA,"focal",NA,NA,"Eucera","collaris",NA,"male",NA,NA,1,30,"Cistus ladanifer"
"Eucera collaris","Villamanrique_sur","Curro",16,3,2021,"15:30:00",5,"sol",23,39,"moderado",NA,"Salvia","rosmarinus","C in",NA,"focal",NA,NA,"Eucera","collaris",NA,"male",NA,NA,2,320,"Salvia rosmarinus"
"Eucera collaris","Aznalcazar","Curro",16,3,2021,"17:00:00",5,"sol",24,35,"moderado",NA,"Cistus","ladanifer","A",NA,"focal",NA,NA,"Eucera","collaris",NA,"male",NA,NA,2,11,"Cistus ladanifer"
"Eucera collaris","Aznalcazar","Curro",16,3,2021,"17:00:00",5,"sol",24,35,"moderado",NA,"Cistus","salviifolius","B in",NA,"focal",NA,NA,"Eucera","collaris",NA,"male",NA,NA,2,28,"Cistus salviifolius"
"Eucera collaris","Aznalcazar",NA,7,4,2021,"16:00:00",7,"sol",27,30,"moderado",NA,"Teucrium","fruticans","A",NA,"focal",NA,NA,"Eucera","collaris",NA,"male",NA,NA,2,61,"Teucrium fruticans"
"Eucera elongatula","La_rocina","Oscar",16,3,2015,"11:20:00",2,"nubes",19,51,"suave",NA,"Ulex","australis","B","Hymenoptera","focal",NA,"BF711","Eucera","elongatula",NA,"male",NA,NA,1,450,"Ulex australis"
"Eucera elongatula","La_rocina","Oscar",16,3,2015,"11:20:00",2,"nubes",19,51,"suave",NA,"Cistus","ladanifer",NA,"Hymenoptera","focal",NA,"BF714","Eucera","elongatula",NA,"male",NA,NA,1,NA,"Cistus ladanifer"
"Eucera elongatula","Aznalcazar","Oscar",24,3,2015,"12:30:00",2,"sol_y_nubes",15,50,"suave",NA,"Asphodelus","fistulosus","B","Hymenoptera","focal",NA,"BF713","Eucera","elongatula",NA,"male",NA,NA,1,27,"Asphodelus fistulosus"
"Eucera elongatula","El_pinar","Oscar",26,3,2015,"10:50:00",2,"sol",16,41,"sin_viento","a la sombra","Salvia","rosmarinus","A","Hymenoptera","focal",NA,"BF712","Eucera","elongatula",NA,"male",NA,NA,1,240,"Salvia rosmarinus"
"Eucera elongatula","Aznalcazar","Curro",16,3,2021,"17:00:00",5,"sol",24,35,"moderado",NA,"Cistus","ladanifer","B",NA,"focal",NA,NA,"Eucera","elongatula",NA,"male",NA,NA,2,12,"Cistus ladanifer"
"Eucera elongatula","Esparragal","Curro",5,4,2021,"12:15:00",7,"sol",19,65,"moderado",NA,"Cistus","salviifolius","B",NA,"focal",NA,NA,"Eucera","elongatula",NA,"male",NA,NA,1,25,"Cistus salviifolius"
"Eucera elongatula","Aznalcazar","Curro",16,3,2021,"17:00:00",5,"sol",24,35,"moderado",NA,"Cistus","ladanifer","B",NA,"focal",NA,NA,"Eucera","elongatula",NA,"male",NA,NA,3,12,"Cistus ladanifer"
"Eucera elongatula","Cotito_de_santa_teresa","Oscar",30,4,2015,"13:05:00",5,"sol",28,30,"suave",NA,"Cistus","crispus","B","Hymenoptera","focal",NA,"BF559","Eucera","elongatula",NA,"unknown",NA,NA,2,4,"Cistus crispus"
"Eucera hispaliensis","Villamanrique_este","Oscar",24,3,2015,"16:00:00",2,"sol",22,28,"suave",NA,"Lavandula","stoechas","A","Hymenoptera","focal",NA,"BF545","Eucera","hispaliensis",NA,"male",NA,NA,1,27,"Lavandula stoechas"
"Eucera hispaliensis","Villamanrique_este","Oscar",31,3,2015,"12:10:00",3,"sol",27,32,"sin_viento",NA,"Cistus","ladanifer",NA,"Hymenoptera","out",NA,"BF546","Eucera","hispaliensis",NA,"male",NA,NA,3,NA,"Cistus ladanifer"
"Eucera hispaliensis","La_cunya","Oscar",20,4,2015,"12:30:00",5,"nubes",22,31,"suave",NA,"Cistus","salviifolius","B","Hymenoptera","focal",NA,"not_captured","Eucera","hispaliensis",NA,"female",NA,NA,1,5,"Cistus salviifolius"
"Eucera hispaliensis","Aznalcazar",NA,7,4,2021,"16:00:00",7,"sol",27,30,"moderado",NA,"Lavandula","pedunculata","B",NA,"focal",NA,NA,"Eucera","hispaliensis",NA,"female",NA,NA,8,540,"Lavandula pedunculata"
"Eucera hispaliensis","Villamanrique_este",NA,7,4,2021,"12:15:00",7,"sol",20,45,"fuerte",NA,"Cistus","crispus","A",NA,"focal",NA,NA,"Eucera","hispaliensis",NA,"male",NA,NA,2,20,"Cistus crispus"
"Eucera hispaliensis","Villamanrique_este",NA,7,4,2021,"12:15:00",7,"sol",20,45,"fuerte",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Eucera","hispaliensis",NA,"male",NA,NA,2,150,"Salvia rosmarinus"
"Eucera hispaliensis","Aznalcazar",NA,13,4,2021,"10:30:00",8,"sol",20,52,"suave",NA,"Teucrium","fruticans","C",NA,"focal",NA,NA,"Eucera","hispaliensis",NA,"male",NA,NA,3,20,"Teucrium fruticans"
"Eucera hispaliensis","Aznalcazar",NA,7,4,2021,"16:00:00",7,"sol",27,30,"moderado",NA,"Cistus","ladanifer","B",NA,"focal",NA,NA,"Eucera","hispaliensis",NA,"male",NA,NA,1,35,"Cistus ladanifer"
"Eucera hispaliensis","Bonares",NA,21,4,2021,"14:45:00",8,"sol_y_nubes",25,40,"fuerte",NA,"Lavandula","stoechas","A",NA,"focal",NA,NA,"Eucera","hispaliensis",NA,"male",NA,NA,3,900,"Lavandula stoechas"
"Eucera hispaliensis","Aznalcazar",NA,7,4,2021,"16:00:00",7,"sol",27,30,"moderado",NA,"Cistus","crispus","A",NA,"focal",NA,NA,"Eucera","hispaliensis",NA,"male",NA,NA,5,450,"Cistus crispus"
"Eucera hispaliensis","Aznalcazar",NA,13,4,2021,"10:30:00",8,"sol",20,52,"suave",NA,"Lavandula","pedunculata","C",NA,"focal",NA,NA,"Eucera","hispaliensis",NA,"male",NA,NA,3,500,"Lavandula pedunculata"
"Eucera hispaliensis","Aznalcazar",NA,5,5,2021,"10:00:00",10,"sol",20,70,"suave",NA,"Cistus","crispus","A",NA,"focal",NA,NA,"Eucera","hispaliensis",NA,"female",NA,NA,2,121,"Cistus crispus"
