"Site_ID","Year","Plant_genus","Plant_species","Plant_ID","Fruit_number","Seed_number","Seeds","Fruit_weight","Seed_weight","Notes","Plant_gen_sp"
"Esparragal",2017,"Halimium","calycinum","HC2","1c","1",2,0.01095,0.00266,NA,"Halimium calycinum"
"Esparragal",2017,"Halimium","calycinum","HC2","1c","2",NA,NA,0.00244,NA,"Halimium calycinum"
"Esparragal",2017,"Cistus","salviifolius","CS1","1a","all",81,0.15523,0.09745,NA,"Cistus salviifolius"
"Esparragal",2017,"Cistus","salviifolius","CS1","1b","all",39,0.08831,0.05056,"3 abortos","Cistus salviifolius"
"Esparragal",2017,"Cistus","salviifolius","CS1","1c","all",50,0.09849,0.058,"2 abortos","Cistus salviifolius"
"Esparragal",2017,"Cistus","salviifolius","CS2","1a","all",35,0.10034,0.04301,"3 abortos","Cistus salviifolius"
"Esparragal",2017,"Cistus","salviifolius","CS2","1b","all",36,0.10156,0.04579,NA,"Cistus salviifolius"
"Esparragal",2017,"Cistus","salviifolius","CS2","1c","all",43,0.11427,0.0522,"1 aborto","Cistus salviifolius"
"Villamanrique_sur",2017,"Halimium","halimifolium","HH1","1a","all",41,0.04629,0.0195,NA,"Halimium halimifolium"
"Villamanrique_sur",2017,"Halimium","halimifolium","HH1","1b","all",31,0.03463,0.01441,NA,"Halimium halimifolium"
"Villamanrique_sur",2017,"Halimium","halimifolium","HH1","1c","all",12,0.02405,0.00783,NA,"Halimium halimifolium"
"Villamanrique_sur",2017,"Halimium","halimifolium","HH2","1a","all",9,0.01871,0.00394,"2 abortos","Halimium halimifolium"
"Villamanrique_sur",2017,"Halimium","halimifolium","HH2","1b","all",29,0.02689,0.00862,NA,"Halimium halimifolium"
"Villamanrique_sur",2017,"Halimium","halimifolium","HH2","1c","all",10,0.01512,0.00415,"1 aborto","Halimium halimifolium"
"Villamanrique_sur",2017,"Cistus","crispus","CC1","1a","all",54,0.05458,0.02948,NA,"Cistus crispus"
"Villamanrique_sur",2017,"Cistus","crispus","CC1","1b","all",54,0.05827,0.03098,NA,"Cistus crispus"
"Villamanrique_sur",2017,"Cistus","crispus","CC1","1c","all",35,0.04638,0.02002,"3 abortos","Cistus crispus"
"Villamanrique_sur",2017,"Cistus","crispus","CC2","1a","all",35,0.04631,0.02168,"2 abortos","Cistus crispus"
"Villamanrique_sur",2017,"Cistus","crispus","CC2","1b","all",38,0.04583,0.02342,NA,"Cistus crispus"
"Villamanrique_sur",2017,"Cistus","crispus","CC2","1c","all",35,0.04837,0.02128,"2 abortos","Cistus crispus"
"Villamanrique_sur",2017,"Lavandula","pedunculata","LP1","1a","1",2,0.00227,0.00021,"1 aborto","Lavandula pedunculata"
"Villamanrique_sur",2017,"Lavandula","pedunculata","LP1","1a","2",NA,NA,0.00039,NA,"Lavandula pedunculata"
"Villamanrique_sur",2017,"Lavandula","pedunculata","LP1","1b","1",1,0.00312,0.00083,"1 aborto","Lavandula pedunculata"
"Villamanrique_sur",2017,"Lavandula","pedunculata","LP1","1c","1",1,0.00292,0.00067,"1 aborto","Lavandula pedunculata"
"Villamanrique_sur",2017,"Lavandula","pedunculata","LP2","1a","1",2,0.00394,0.00078,"1 aborto","Lavandula pedunculata"
"Villamanrique_sur",2017,"Lavandula","pedunculata","LP2","1a","2",NA,NA,0.00075,NA,"Lavandula pedunculata"
"Villamanrique_sur",2017,"Lavandula","pedunculata","LP2","1b","1",2,0.0043,0.00085,"1 aborto","Lavandula pedunculata"
"Villamanrique_sur",2017,"Lavandula","pedunculata","LP2","1b","2",NA,NA,0.00087,NA,"Lavandula pedunculata"
"Villamanrique_sur",2017,"Lavandula","pedunculata","LP2","1c","1",1,0.00328,0.00075,"1 aborto","Lavandula pedunculata"
"Las_mulas",2017,"Lavandula","stoechas","LS1","1a","1",1,0.00354,0.00088,"2 abortos","Lavandula stoechas"
"Las_mulas",2017,"Lavandula","stoechas","LS1","1b","1",1,0.00367,0.00083,"3 abortos","Lavandula stoechas"
"Las_mulas",2017,"Lavandula","stoechas","LS1","1c","1",2,0.00572,0.00107,"1 aborto","Lavandula stoechas"
"Las_mulas",2017,"Lavandula","stoechas","LS1","1c","2",NA,NA,0.00108,NA,"Lavandula stoechas"
"Las_mulas",2017,"Lavandula","stoechas","LS2","1a","1",2,0.0041,0.00085,"1 aborto","Lavandula stoechas"
"Las_mulas",2017,"Lavandula","stoechas","LS2","1a","2",NA,NA,0.00073,NA,"Lavandula stoechas"
"Las_mulas",2017,"Lavandula","stoechas","LS2","1b","1",3,0.00505,0.00087,"1 aborto","Lavandula stoechas"
"Las_mulas",2017,"Lavandula","stoechas","LS2","1b","2",NA,NA,0.00089,NA,"Lavandula stoechas"
"Las_mulas",2017,"Lavandula","stoechas","LS2","1b","3",NA,NA,0.00048,NA,"Lavandula stoechas"
"Las_mulas",2017,"Lavandula","stoechas","LS2","1c","1",3,0.00519,0.00087,"1 aborto","Lavandula stoechas"
"Las_mulas",2017,"Lavandula","stoechas","LS2","1c","2",NA,NA,0.00085,NA,"Lavandula stoechas"
"Las_mulas",2017,"Lavandula","stoechas","LS2","1c","3",NA,NA,0.00086,NA,"Lavandula stoechas"
"Las_mulas",2017,"Halimium","calycinum","HC1","1a","all",6,0.0307,0.02069,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC1","1b","1",3,0.01338,0.00212,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC1","1b","2",NA,NA,0.00215,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC1","1b","3",NA,NA,0.00216,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC1","1c","1",3,0.01256,0.00209,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC1","1c","2",NA,NA,0.00206,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC1","1c","3",NA,NA,0.00191,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC2","1a","1",3,0.01931,0.00387,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC2","1a","2",NA,NA,0.00373,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC2","1a","3",NA,NA,0.00328,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC2","1b","1",4,0.02172,0.00336,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC2","1b","2",NA,NA,0.0032,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC2","1b","3",NA,NA,0.00325,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC2","1b","4",NA,NA,0.00305,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC2","1c","1",4,0.0217,0.00335,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC2","1c","2",NA,NA,0.00356,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC2","1c","3",NA,NA,0.00302,NA,"Halimium calycinum"
"Las_mulas",2017,"Halimium","calycinum","HC2","1c","4",NA,NA,0.00352,NA,"Halimium calycinum"
"Las_mulas",2017,"Cistus","salviifolius","CS1","1a","all",58,0.11582,0.07003,NA,"Cistus salviifolius"
"Las_mulas",2017,"Cistus","salviifolius","CS1","1b","all",57,0.10595,0.06399,NA,"Cistus salviifolius"
"Las_mulas",2017,"Cistus","salviifolius","CS1","1c","all",58,0.11116,0.06722,NA,"Cistus salviifolius"
"Las_mulas",2017,"Cistus","salviifolius","CS2","1a","all",60,0.12785,0.07157,NA,"Cistus salviifolius"
"Las_mulas",2017,"Cistus","salviifolius","CS2","1b","all",52,0.1032,0.05874,NA,"Cistus salviifolius"
"Las_mulas",2017,"Cistus","salviifolius","CS1","1c","all",50,0.10179,0.05791,NA,"Cistus salviifolius"
"Las_mulas",2017,"Cistus","crispus","CC1","1a",NA,NA,NA,NA,"frutos no formados, muy pequeños","Cistus crispus"
"Las_mulas",2017,"Cistus","crispus","CC2","1a","all",56,0.06279,0.03117,NA,"Cistus crispus"
"Las_mulas",2017,"Cistus","crispus","CC2","1b","all",46,0.05204,0.02429,NA,"Cistus crispus"
"Las_mulas",2017,"Cistus","crispus","CC2","1c","all",52,0.0648,0.02806,NA,"Cistus crispus"
"Las_mulas",2017,"Cistus","libanotis","CLI1","1a","all",19,0.0374,0.01961,NA,"Cistus libanotis"
"Las_mulas",2017,"Cistus","libanotis","CLI1","1b","all",15,0.03501,0.0184,NA,"Cistus libanotis"
"Las_mulas",2017,"Cistus","libanotis","CLI1","1c","all",15,0.03425,0.01845,NA,"Cistus libanotis"
"Las_mulas",2017,"Cistus","libanotis","CLI2","1a","all",9,0.02682,0.01319,NA,"Cistus libanotis"
"Las_mulas",2017,"Cistus","libanotis","CLI2","1b","all",15,0.03145,0.01796,NA,"Cistus libanotis"
"Las_mulas",2017,"Cistus","libanotis","CLI2","1c","all",12,0.02704,0.01388,NA,"Cistus libanotis"
"La_cunya",2017,"Lavandula","pedunculata","LP1","1a","1",3,0.00407,0.00069,"1 aborto","Lavandula pedunculata"
"La_cunya",2017,"Lavandula","pedunculata","LP1","1a","2",NA,NA,0.00063,NA,"Lavandula pedunculata"
"La_cunya",2017,"Lavandula","pedunculata","LP1","1a","3",NA,NA,0.00061,NA,"Lavandula pedunculata"
"La_cunya",2017,"Lavandula","pedunculata","LP1","1b","1",3,0.00389,0.00072,"1 aborto","Lavandula pedunculata"
"La_cunya",2017,"Lavandula","pedunculata","LP1","1b","2",NA,NA,0.00063,NA,"Lavandula pedunculata"
"La_cunya",2017,"Lavandula","pedunculata","LP1","1b","3",NA,NA,0.00069,NA,"Lavandula pedunculata"
"La_cunya",2017,"Lavandula","pedunculata","LP1","1c","1",2,0.00327,0.00069,"2 abortos","Lavandula pedunculata"
"La_cunya",2017,"Lavandula","pedunculata","LP1","1c","2",NA,NA,0.00066,NA,"Lavandula pedunculata"
"La_cunya",2017,"Lavandula","pedunculata","LP2","1a","1",1,0.00216,0.00083,"1 aborto","Lavandula pedunculata"
"La_cunya",2017,"Lavandula","pedunculata","LP2","1b","1",1,0.00213,0.00085,NA,"Lavandula pedunculata"
"La_cunya",2017,"Lavandula","pedunculata","LP2","1b","1",1,0.00185,0.00079,"1 aborto","Lavandula pedunculata"
"La_cunya",2017,"Cistus","salviifolius","CS1","1a","all",70,0.10239,0.07289,NA,"Cistus salviifolius"
"La_cunya",2017,"Cistus","salviifolius","CS1","1b","all",61,0.1032,0.06922,"1 aborto","Cistus salviifolius"
"La_cunya",2017,"Cistus","salviifolius","CS1","1c","all",69,0.10973,0.07443,"1 aborto","Cistus salviifolius"
"La_cunya",2017,"Cistus","salviifolius","CS2","1a","all",65,0.09281,0.05448,"4 abortos","Cistus salviifolius"
"La_cunya",2017,"Cistus","salviifolius","CS2","1b","all",69,0.09418,0.05812,NA,"Cistus salviifolius"
"La_cunya",2017,"Cistus","salviifolius","CS2","1c","all",63,0.09237,0.05636,"2 abortos","Cistus salviifolius"
"Convento_de_la_luz",2017,"Teucrium","fruticans","TF1","1a",NA,NA,NA,NA,"no hay frutos formados","Teucrium fruticans"
"Convento_de_la_luz",2017,"Teucrium","fruticans","TF2","1a","1",2,0.01061,0.00394,NA,"Teucrium fruticans"
"Convento_de_la_luz",2017,"Teucrium","fruticans","TF2","1a","2",NA,NA,0.00212,NA,"Teucrium fruticans"
"Convento_de_la_luz",2017,"Teucrium","fruticans","TF2","1b","1",2,0.01393,0.00431,"1 aborto","Teucrium fruticans"
"Convento_de_la_luz",2017,"Teucrium","fruticans","TF2","1b","2",NA,NA,0.00399,NA,"Teucrium fruticans"
"Convento_de_la_luz",2017,"Teucrium","fruticans","TF2","1c","1",1,0.00673,0.00228,"1 aborto","Teucrium fruticans"
"Convento_de_la_luz",2017,"Halimium","halimifolium","HH1","1a","all",24,0.03331,0.01082,NA,"Halimium halimifolium"
"Convento_de_la_luz",2017,"Halimium","halimifolium","HH1","1b","all",8,0.01984,0.00468,"2 abortos","Halimium halimifolium"
"Convento_de_la_luz",2017,"Halimium","halimifolium","HH1","1c","all",20,0.03051,0.01035,NA,"Halimium halimifolium"
"Convento_de_la_luz",2017,"Halimium","halimifolium","HH2","1a","all",19,0.033,0.01015,"1 aborto","Halimium halimifolium"
"Convento_de_la_luz",2017,"Halimium","halimifolium","HH2","1b","all",15,0.02629,0.00734,"1 aborto","Halimium halimifolium"
"Convento_de_la_luz",2017,"Halimium","halimifolium","HH2","1c","all",16,0.02964,0.00819,"2 abortos","Halimium halimifolium"
"Convento_de_la_luz",2017,"Cistus","salviifolius","CS1","1a","all",50,0.13352,0.07552,"solo hay 2 frutos","Cistus salviifolius"
"Convento_de_la_luz",2017,"Cistus","salviifolius","CS1","1b","all",52,0.12016,0.0646,NA,"Cistus salviifolius"
"Convento_de_la_luz",2017,"Cistus","salviifolius","CS2","1a","all",58,0.13053,0.07172,"2 abortos","Cistus salviifolius"
"Convento_de_la_luz",2017,"Cistus","salviifolius","CS2","1b","all",64,0.13618,0.08065,NA,"Cistus salviifolius"
"Convento_de_la_luz",2017,"Cistus","salviifolius","CS2","1c","all",46,0.09378,0.04724,"2 abortos","Cistus salviifolius"
"Convento_de_la_luz",2017,"Cistus","crispus","CC1","1a","all",32,0.0405,0.01731,NA,"Cistus crispus"
"Convento_de_la_luz",2017,"Cistus","crispus","CC1","1b","all",26,0.03147,0.01373,"1 aborto","Cistus crispus"
"Convento_de_la_luz",2017,"Cistus","crispus","CC1","1c","all",23,0.02712,0.01089,"2 abortos","Cistus crispus"
"Convento_de_la_luz",2017,"Cistus","crispus","CC2","1a","all",27,0.03499,0.01467,"4 abortos, solo hay 2 frutos","Cistus crispus"
"Convento_de_la_luz",2017,"Cistus","crispus","CC2","1b","all",32,0.0357,0.01646,"1 aborto","Cistus crispus"
"Convento_de_la_luz",2017,"Cistus","ladanifer","CL1","1a","all",596,0.53976,0.17596,"20 abortos","Cistus ladanifer"
"Convento_de_la_luz",2017,"Cistus","ladanifer","CL1","1b","all",503,0.52639,0.19182,"10 abortos","Cistus ladanifer"
"Convento_de_la_luz",2017,"Cistus","ladanifer","CL1","1c","all",1003,0.58289,0.26517,"2 abortos","Cistus ladanifer"
"Convento_de_la_luz",2017,"Cistus","ladanifer","CL2","1a","all",405,0.33862,0.13054,"5 abortos","Cistus ladanifer"
"Convento_de_la_luz",2017,"Cistus","ladanifer","CL2","1b","all",336,0.3083,0.11499,"6 abortos","Cistus ladanifer"
"Convento_de_la_luz",2017,"Cistus","ladanifer","CL2","1c","all",247,0.26952,0.09055,"5 abortos","Cistus ladanifer"
"El_hongo",2017,"Lavandula","pedunculata","A1a","1a","1",3,0.00412,0.00024,NA,"Lavandula pedunculata"
"El_hongo",2017,"Lavandula","pedunculata","A1a","1a","2",NA,NA,0.00023,NA,"Lavandula pedunculata"
"El_hongo",2017,"Lavandula","pedunculata","A1a","1a","3",NA,NA,0.00067,NA,"Lavandula pedunculata"
"El_hongo",2017,"Lavandula","pedunculata","A1b","1b","1",2,0.00503,0.00118,NA,"Lavandula pedunculata"
"El_hongo",2017,"Lavandula","pedunculata","A1b","1b","2",NA,NA,0.00106,NA,"Lavandula pedunculata"
"El_hongo",2017,"Lavandula","pedunculata","A1c","1c","1",3,0.00341,0.00023,NA,"Lavandula pedunculata"
"El_hongo",2017,"Lavandula","pedunculata","A1c","1c","2",NA,NA,0.00078,NA,"Lavandula pedunculata"
"El_hongo",2017,"Lavandula","pedunculata","A1c","1c","3",NA,NA,4e-04,NA,"Lavandula pedunculata"
"El_hongo",2017,"Lavandula","pedunculata","B1a","1a","1",1,0.00407,0.00131,NA,"Lavandula pedunculata"
"El_hongo",2017,"Lavandula","pedunculata","B1b","1b","1",2,0.00527,0.00106,NA,"Lavandula pedunculata"
"El_hongo",2017,"Lavandula","pedunculata","B1b","1b","2",NA,NA,0.00137,NA,"Lavandula pedunculata"
"El_hongo",2017,"Lavandula","pedunculata","B1c","1c","1",3,0.00508,0.00107,"1 aborto","Lavandula pedunculata"
"El_hongo",2017,"Lavandula","pedunculata","B1c","1c","2",NA,NA,0.00104,NA,"Lavandula pedunculata"
"El_hongo",2017,"Lavandula","pedunculata","B1c","1c","3",NA,NA,0.00092,NA,"Lavandula pedunculata"
"El_hongo",2017,"Cistus","crispus","CC1","1a","all",32,0.04614,0.01823,"3 abortos","Cistus crispus"
"El_hongo",2017,"Cistus","crispus","CC1","1b","all",28,0.03823,0.01448,"1 aborto","Cistus crispus"
"El_hongo",2017,"Cistus","crispus","CC1","1c","all",39,0.05482,0.0227,NA,"Cistus crispus"
"El_hongo",2017,"Cistus","crispus","CC2","1a","all",36,0.04539,0.01597,NA,"Cistus crispus"
"El_hongo",2017,"Cistus","crispus","CC2","1b","all",27,0.03501,0.01391,NA,"Cistus crispus"
"El_hongo",2017,"Cistus","crispus","CC2","1c","all",34,0.04538,0.01677,"2 abortos","Cistus crispus"
"El_hongo",2017,"Cistus","albidus","CA1","1a","all",79,0.14857,0.0811,NA,"Cistus albidus"
"El_hongo",2017,"Cistus","albidus","CA1","1b","all",49,0.09834,0.04714,"3 abortos","Cistus albidus"
"El_hongo",2017,"Cistus","albidus","CA1","1c","all",51,0.1106,0.05338,"1 aborto","Cistus albidus"
"El_hongo",2017,"Cistus","albidus","CA2","1a","all",33,0.08216,0.04075,"1 aborto","Cistus albidus"
"El_hongo",2017,"Cistus","albidus","CA2","1b","all",105,0.1764,0.10781,NA,"Cistus albidus"
"El_hongo",2017,"Cistus","albidus","CA2","1c","all",66,0.09567,0.04817,NA,"Cistus albidus"
"El_hongo",2017,"Cistus","salviifolius","CS1","1a","all",43,0.06498,0.03654,"no hay frutos formados","Cistus salviifolius"
"El_hongo",2017,"Cistus","salviifolius","CS1","1b","all",31,0.05132,0.02717,NA,"Cistus salviifolius"
"El_hongo",2017,"Cistus","salviifolius","CS2","1a","all",89,0.14383,0.09744,NA,"Cistus salviifolius"
"El_hongo",2017,"Cistus","salviifolius","CS2","1b","all",90,0.14727,0.09994,NA,"Cistus salviifolius"
"El_hongo",2017,"Cistus","salviifolius","CS2","1c","all",95,0.15086,0.10204,NA,"Cistus salviifolius"
"El_hongo",2017,"Cistus","salviifolius","CS3","1a","all",49,0.1084,0.06299,NA,"Cistus salviifolius"
"El_hongo",2017,"Cistus","salviifolius","CS3","1b","all",58,0.12739,0.07724,"1 aborto","Cistus salviifolius"
"El_hongo",2017,"Cistus","salviifolius","CS3","1c","all",68,0.1301,0.08163,NA,"Cistus salviifolius"
"Niebla",2017,"Cistus","crispus","CC1","1a","all",39,0.05143,0.02231,NA,"Cistus crispus"
"Niebla",2017,"Cistus","crispus","CC1","1b","all",33,0.04689,0.01701,"2 abortos","Cistus crispus"
"Niebla",2017,"Cistus","crispus","CC1","1c","all",43,0.0494,0.02408,NA,"Cistus crispus"
"Niebla",2017,"Cistus","crispus","CC2","1a","all",NA,0.02215,NA,"predada sin semillas pesables","Cistus crispus"
"Niebla",2017,"Cistus","crispus","CC2","1b","all",12,0.02347,0.00592,"no hay frutos formados, 2 abortos","Cistus crispus"
"Niebla",2017,"Erophaca","baetica","EB1","1a","1",2,1.04675,0.04584,"no hay frutos formados, 6 abortos","Erophaca baetica"
"Niebla",2017,"Erophaca","baetica","EB1","1a","2",NA,NA,0.04219,NA,"Erophaca baetica"
"Niebla",2017,"Erophaca","baetica","EB2","1a","1",3,1.1378,0.04693,"3 abortos","Erophaca baetica"
"Niebla",2017,"Erophaca","baetica","EB2","1a","2",NA,NA,0.05506,NA,"Erophaca baetica"
"Niebla",2017,"Erophaca","baetica","EB2","1a","3",NA,NA,0.03891,NA,"Erophaca baetica"
"Niebla",2017,"Erophaca","baetica","EB2","1b","1",2,1.19526,0.06364,"5 abortos","Erophaca baetica"
"Niebla",2017,"Erophaca","baetica","EB2","1b","2",NA,NA,0.06096,NA,"Erophaca baetica"
"Niebla",2017,"Erophaca","baetica","EB2","1c","1",2,0.82536,0.03817,"4 abortos","Erophaca baetica"
"Niebla",2017,"Erophaca","baetica","EB2","1c","2",NA,NA,0.03296,NA,"Erophaca baetica"
"Niebla",2017,"Lavandula","stoechas","LS1","1a","1",3,0.00506,0.00093,"1 aborto","Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS1","1a","2",NA,NA,9e-04,NA,"Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS1","1a","3",NA,NA,0.00045,NA,"Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS1","1b","1",3,0.00531,0.00088,"1 semilla sin formar","Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS1","1b","2",NA,NA,4e-04,NA,"Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS1","1b","3",NA,NA,0.00093,NA,"Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS1","1c","1",3,0.00553,0.00089,"1 aborto","Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS1","1c","2",NA,NA,0.00078,NA,"Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS1","1c","3",NA,NA,0.00085,NA,"Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS2","1a","1",3,0.00455,7e-04,NA,"Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS2","1a","2",NA,NA,0.00058,NA,"Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS2","1a","3",NA,NA,7e-04,NA,"Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS2","1b","1",2,0.00432,0.00081,NA,"Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS2","1b","2",NA,NA,0.00086,NA,"Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS2","1c","1",3,0.00443,0.00038,"1 aborto","Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS2","1c","2",NA,NA,0.00082,NA,"Lavandula stoechas"
"Niebla",2017,"Lavandula","stoechas","LS2","1c","3",NA,NA,4e-04,NA,"Lavandula stoechas"
"Urbanizaciones",2017,"Halimium","calycinum","HC1","1a","1",3,0.01227,0.00211,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Halimium","calycinum","HC1","1a","2",NA,NA,0.00211,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Halimium","calycinum","HC1","1a","3",NA,NA,0.00215,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Halimium","calycinum","HC1","1b","1",2,0.01185,0.00309,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Halimium","calycinum","HC1","1b","2",NA,NA,0.00337,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Halimium","calycinum","HC1","1c","1",3,0.01716,0.0032,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Halimium","calycinum","HC1","1c","2",NA,NA,0.00371,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Halimium","calycinum","HC1","1c","3",NA,NA,0.0035,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Halimium","calycinum","HC2","1a","1",3,0.01723,0.00362,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Halimium","calycinum","HC2","1a","2",NA,NA,0.00322,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Halimium","calycinum","HC2","1a","3",NA,NA,0.00319,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Halimium","calycinum","HC2","1b","1",3,0.01426,0.00296,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Halimium","calycinum","HC2","1b","2",NA,NA,0.00264,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Halimium","calycinum","HC2","1b","3",NA,NA,0.00298,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Halimium","calycinum","HC2","1c","1",2,0.01324,0.00352,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Halimium","calycinum","HC2","1c","2",NA,NA,0.00351,NA,"Halimium calycinum"
"Urbanizaciones",2017,"Cistus","crispus","CC1","1a","all",29,0.03861,0.01562,"no hay mas frutos","Cistus crispus"
"Urbanizaciones",2017,"Cistus","crispus","CC1","1b","all",19,0.03446,0.01025,"3 semillas predadas","Cistus crispus"
"Urbanizaciones",2017,"Cistus","crispus","CC2","1a","all",31,0.03423,0.01407,NA,"Cistus crispus"
"Urbanizaciones",2017,"Cistus","crispus","CC2","1b","all",31,0.03477,0.01391,"1 semilla predada","Cistus crispus"
"Urbanizaciones",2017,"Cistus","crispus","CC2","1c","all",22,0.02876,0.01041,"2 abortos","Cistus crispus"
